ServiceStationNo,ObservationNo,PriceDate,PriceTime
1571,4560,2023-02-08,13:00
585,4561,2023-02-08,13:01
1218,4562,2023-02-08,13:02
149,4563,2023-02-08,13:03
1292,4564,2023-02-08,13:04
411,4565,2023-02-08,13:04
1267,4566,2023-02-08,13:04
1454,4567,2023-02-08,13:04
837,4568,2023-02-08,13:04
823,4569,2023-02-08,13:04
291,4570,2023-02-08,13:04
1515,4571,2023-02-08,13:04
623,4572,2023-02-08,13:04
1493,4573,2023-02-08,13:04
1218,4574,2023-02-08,13:05
357,4575,2023-02-08,13:05
1572,4576,2023-02-08,13:05
1493,4577,2023-02-08,13:08
1341,4578,2023-02-08,13:11
907,4579,2023-02-08,13:11
125,4580,2023-02-08,13:12
1573,4581,2023-02-08,13:14
1035,4582,2023-02-08,13:15
1574,4583,2023-02-08,13:18
1034,4584,2023-02-08,13:20
1575,4585,2023-02-08,13:20
843,4586,2023-02-08,13:22
1493,4587,2023-02-08,13:24
1262,4588,2023-02-08,13:24
1055,4589,2023-02-08,13:26
1576,4590,2023-02-08,13:29
1577,4591,2023-02-08,13:30
1578,4592,2023-02-08,13:31
1239,4593,2023-02-08,13:32
280,4594,2023-02-08,13:32
1235,4595,2023-02-08,13:32
724,4596,2023-02-08,13:32
447,4597,2023-02-08,13:32
1236,4598,2023-02-08,13:32
752,4599,2023-02-08,13:32
472,4600,2023-02-08,13:32
1331,4601,2023-02-08,13:32
575,4602,2023-02-08,13:34
1579,4603,2023-02-08,13:36
1474,4604,2023-02-08,13:36
1580,4605,2023-02-08,13:36
1159,4606,2023-02-08,13:39
1208,4607,2023-02-08,13:41
1581,4608,2023-02-08,13:42
1582,4609,2023-02-08,13:42
443,4610,2023-02-08,13:42
1013,4611,2023-02-08,13:43
516,4612,2023-02-08,13:45
366,4613,2023-02-08,13:45
476,4614,2023-02-08,13:45
1385,4615,2023-02-08,13:45
375,4616,2023-02-08,13:45
365,4617,2023-02-08,13:45
1537,4618,2023-02-08,13:45
80,4619,2023-02-08,13:45
1060,4620,2023-02-08,13:48
200,4621,2023-02-08,13:50
199,4622,2023-02-08,13:50
39,4623,2023-02-08,13:50
874,4624,2023-02-08,13:50
1583,4625,2023-02-08,13:50
1009,4626,2023-02-08,13:50
981,4627,2023-02-08,13:50
505,4628,2023-02-08,13:51
224,4629,2023-02-08,13:54
767,4630,2023-02-08,13:54
405,4631,2023-02-08,13:54
870,4632,2023-02-08,13:54
54,4633,2023-02-08,13:54
1141,4634,2023-02-08,13:56
888,4635,2023-02-08,13:56
1498,4636,2023-02-08,13:56
56,4637,2023-02-08,13:58
1584,4638,2023-02-08,13:58
449,4639,2023-02-08,13:59
1585,4640,2023-02-08,13:59
1537,4641,2023-02-08,14:00
375,4642,2023-02-08,14:00
1385,4643,2023-02-08,14:00
1586,4644,2023-02-08,14:02
1587,4645,2023-02-08,14:02
1587,4646,2023-02-08,14:02
452,4647,2023-02-08,14:02
452,4648,2023-02-08,14:02
985,4649,2023-02-08,14:03
612,4650,2023-02-08,14:03
1258,4651,2023-02-08,14:03
1408,4652,2023-02-08,14:04
39,4653,2023-02-08,14:05
32,4654,2023-02-08,14:05
1588,4655,2023-02-08,14:06
229,4656,2023-02-08,14:07
1589,4657,2023-02-08,14:11
1152,4658,2023-02-08,14:16
660,4659,2023-02-08,14:23
368,4660,2023-02-08,14:30
1537,4661,2023-02-08,14:30
1134,4662,2023-02-08,14:31
1590,4663,2023-02-08,14:32
1591,4664,2023-02-08,14:32
1170,4665,2023-02-08,14:32
1592,4666,2023-02-08,14:34
58,4667,2023-02-08,14:34
635,4668,2023-02-08,14:34
980,4669,2023-02-08,14:34
369,4670,2023-02-08,14:35
1591,4671,2023-02-08,14:36
106,4672,2023-02-08,14:38
58,4673,2023-02-08,14:38
1218,4674,2023-02-08,14:41
1593,4675,2023-02-08,14:44
1593,4676,2023-02-08,14:44
374,4677,2023-02-08,14:45
1594,4678,2023-02-08,14:46
1443,4679,2023-02-08,14:49
1536,4680,2023-02-08,14:50
670,4681,2023-02-08,14:51
1595,4682,2023-02-08,14:52
568,4683,2023-02-08,14:54
1116,4684,2023-02-08,14:58
299,4685,2023-02-08,14:58
308,4686,2023-02-08,14:58
731,4687,2023-02-08,15:02
1596,4688,2023-02-08,15:02
229,4689,2023-02-08,15:03
1476,4690,2023-02-08,15:04
1597,4691,2023-02-08,15:05
1597,4692,2023-02-08,15:05
786,4693,2023-02-08,15:06
1020,4694,2023-02-08,15:13
1080,4695,2023-02-08,15:15
1419,4696,2023-02-08,15:15
501,4697,2023-02-08,15:15
1129,4698,2023-02-08,15:16
435,4699,2023-02-08,15:20
1560,4700,2023-02-08,15:20
705,4701,2023-02-08,15:20
992,4702,2023-02-08,15:20
152,4703,2023-02-08,15:20
1598,4704,2023-02-08,15:27
1398,4705,2023-02-08,15:36
1449,4706,2023-02-08,15:36
1309,4707,2023-02-08,15:36
1599,4708,2023-02-08,15:37
1600,4709,2023-02-08,15:40
497,4710,2023-02-08,15:45
490,4711,2023-02-08,15:45
1009,4712,2023-02-08,15:45
797,4713,2023-02-08,15:45
1357,4714,2023-02-08,15:45
367,4715,2023-02-08,15:50
1329,4716,2023-02-08,15:56
958,4717,2023-02-08,15:59
371,4718,2023-02-08,16:03
1493,4719,2023-02-08,16:08
1601,4720,2023-02-08,16:14
812,4721,2023-02-08,16:15
1140,4722,2023-02-08,16:18
1602,4723,2023-02-08,16:25
814,4724,2023-02-08,16:38
1603,4725,2023-02-08,16:58
1604,4726,2023-02-08,16:59
543,4727,2023-02-08,16:59
282,4728,2023-02-08,17:03
705,4729,2023-02-08,17:05
544,4730,2023-02-08,17:05
542,4731,2023-02-08,17:13
357,4732,2023-02-08,17:14
1605,4733,2023-02-08,17:20
282,4734,2023-02-08,17:28
596,4735,2023-02-08,17:29
286,4736,2023-02-08,17:32
1604,4737,2023-02-08,17:48
13,4738,2023-02-08,17:51
505,4739,2023-02-08,17:55
9,4740,2023-02-08,18:00
23,4741,2023-02-08,18:00
15,4742,2023-02-08,18:01
12,4743,2023-02-08,18:01
1606,4744,2023-02-08,18:07
166,4745,2023-02-08,18:08
14,4746,2023-02-08,18:13
1337,4747,2023-02-08,18:15
238,4748,2023-02-08,18:16
1604,4749,2023-02-08,18:18
431,4750,2023-02-08,18:30
432,4751,2023-02-08,18:33
220,4752,2023-02-08,18:37
167,4753,2023-02-08,18:40
779,4754,2023-02-08,18:47
872,4755,2023-02-08,18:47
1119,4756,2023-02-08,18:50
62,4757,2023-02-08,18:57
1522,4758,2023-02-08,18:58
422,4759,2023-02-08,18:58
569,4760,2023-02-08,19:00
2,4761,2023-02-08,19:03
18,4762,2023-02-08,19:07
1607,4763,2023-02-08,19:15
154,4764,2023-02-08,19:19
1243,4765,2023-02-08,19:22
282,4766,2023-02-08,19:26
1,4767,2023-02-08,19:32
773,4768,2023-02-08,19:41
1055,4769,2023-02-08,19:50
575,4770,2023-02-08,19:57
1246,4771,2023-02-08,20:06
601,4772,2023-02-08,20:07
1608,4773,2023-02-08,20:12
583,4774,2023-02-08,20:15
1101,4775,2023-02-08,20:20
11,4776,2023-02-08,20:20
160,4777,2023-02-08,20:21
1310,4778,2023-02-08,20:25
1150,4779,2023-02-08,20:28
1151,4780,2023-02-08,20:29
3,4781,2023-02-08,20:32
4,4782,2023-02-08,20:34
1087,4783,2023-02-08,20:34
1312,4784,2023-02-08,20:37
1151,4785,2023-02-08,20:38
603,4786,2023-02-08,20:46
27,4787,2023-02-08,20:48
27,4788,2023-02-08,20:48
1349,4789,2023-02-08,20:49
1264,4790,2023-02-08,20:54
600,4791,2023-02-08,21:00
581,4792,2023-02-08,21:00
428,4793,2023-02-08,21:01
340,4794,2023-02-08,21:04
1194,4795,2023-02-08,21:08
543,4796,2023-02-08,21:12
1246,4797,2023-02-08,21:27
140,4798,2023-02-08,21:33
1020,4799,2023-02-08,21:38
1609,4800,2023-02-08,21:47
310,4801,2023-02-08,21:55
559,4802,2023-02-08,21:58
542,4803,2023-02-08,22:00
1610,4804,2023-02-08,22:04
439,4805,2023-02-08,22:04
544,4806,2023-02-08,22:05
569,4807,2023-02-08,22:07
30,4808,2023-02-08,22:09
1343,4809,2023-02-08,22:17
1522,4810,2023-02-08,22:32
340,4811,2023-02-08,22:32
581,4812,2023-02-08,22:48
575,4813,2023-02-08,22:57
161,4814,2023-02-08,22:58
428,4815,2023-02-08,22:59
1518,4816,2023-02-08,23:01
282,4817,2023-02-08,23:18
1,4818,2023-02-09,00:01
1611,4819,2023-02-09,00:31
2,4820,2023-02-09,01:31
1137,4821,2023-02-09,02:03
1277,4822,2023-02-09,02:22
596,4823,2023-02-09,02:53
547,4824,2023-02-09,04:19
1518,4825,2023-02-09,04:22
140,4826,2023-02-09,04:36
135,4827,2023-02-09,04:54
9,4828,2023-02-09,04:54
6,4829,2023-02-09,04:54
7,4830,2023-02-09,04:55
14,4831,2023-02-09,04:56
12,4832,2023-02-09,05:00
1612,4833,2023-02-09,05:00
1607,4834,2023-02-09,05:00
11,4835,2023-02-09,05:01
583,4836,2023-02-09,05:02
13,4837,2023-02-09,05:05
1119,4838,2023-02-09,05:05
875,4839,2023-02-09,05:06
15,4840,2023-02-09,05:06
18,4841,2023-02-09,05:11
21,4842,2023-02-09,05:17
1594,4843,2023-02-09,05:27
1613,4844,2023-02-09,05:27
357,4845,2023-02-09,05:40
1348,4846,2023-02-09,05:43
1614,4847,2023-02-09,05:44
23,4848,2023-02-09,05:47
705,4849,2023-02-09,05:50
1615,4850,2023-02-09,05:52
604,4851,2023-02-09,05:52
877,4852,2023-02-09,05:54
27,4853,2023-02-09,05:56
606,4854,2023-02-09,05:58
711,4855,2023-02-09,06:00
32,4856,2023-02-09,06:00
30,4857,2023-02-09,06:02
34,4858,2023-02-09,06:03
154,4859,2023-02-09,06:13
1616,4860,2023-02-09,06:14
1617,4861,2023-02-09,06:29
1527,4862,2023-02-09,06:38
1203,4863,2023-02-09,06:38
893,4864,2023-02-09,06:39
1004,4865,2023-02-09,06:41
1005,4866,2023-02-09,06:42
222,4867,2023-02-09,06:43
1618,4868,2023-02-09,06:48
1619,4869,2023-02-09,06:49
1377,4870,2023-02-09,06:50
1620,4871,2023-02-09,06:51
869,4872,2023-02-09,06:57
66,4873,2023-02-09,07:00
550,4874,2023-02-09,07:00
62,4875,2023-02-09,07:00
679,4876,2023-02-09,07:01
1621,4877,2023-02-09,07:04
1622,4878,2023-02-09,07:04
427,4879,2023-02-09,07:04
88,4880,2023-02-09,07:04
353,4881,2023-02-09,07:04
972,4882,2023-02-09,07:04
1116,4883,2023-02-09,07:04
1623,4884,2023-02-09,07:06
536,4885,2023-02-09,07:06
1624,4886,2023-02-09,07:06
537,4887,2023-02-09,07:08
1625,4888,2023-02-09,07:10
1626,4889,2023-02-09,07:10
1074,4890,2023-02-09,07:13
1625,4891,2023-02-09,07:16
1626,4892,2023-02-09,07:16
1329,4893,2023-02-09,07:16
890,4894,2023-02-09,07:16
1217,4895,2023-02-09,07:17
1626,4896,2023-02-09,07:18
613,4897,2023-02-09,07:19
1627,4898,2023-02-09,07:20
1626,4899,2023-02-09,07:20
535,4900,2023-02-09,07:20
536,4901,2023-02-09,07:20
93,4902,2023-02-09,07:20
1628,4903,2023-02-09,07:22
535,4904,2023-02-09,07:30
1413,4905,2023-02-09,07:35
106,4906,2023-02-09,07:36
106,4907,2023-02-09,07:38
98,4908,2023-02-09,07:38
98,4909,2023-02-09,07:38
775,4910,2023-02-09,07:41
847,4911,2023-02-09,07:46
511,4912,2023-02-09,07:47
1629,4913,2023-02-09,07:50
1630,4914,2023-02-09,07:54
1631,4915,2023-02-09,07:55
156,4916,2023-02-09,07:55
511,4917,2023-02-09,07:58
511,4918,2023-02-09,07:59
1632,4919,2023-02-09,08:00
1633,4920,2023-02-09,08:01
512,4921,2023-02-09,08:04
1426,4922,2023-02-09,08:04
1520,4923,2023-02-09,08:05
1520,4924,2023-02-09,08:05
1055,4925,2023-02-09,08:09
1422,4926,2023-02-09,08:09
395,4927,2023-02-09,08:10
27,4928,2023-02-09,08:12
395,4929,2023-02-09,08:13
1422,4930,2023-02-09,08:14
1310,4931,2023-02-09,08:16
1020,4932,2023-02-09,08:20
480,4933,2023-02-09,08:23
37,4934,2023-02-09,08:23
1354,4935,2023-02-09,08:24
50,4936,2023-02-09,08:27
354,4937,2023-02-09,08:30
1510,4938,2023-02-09,08:42
145,4939,2023-02-09,08:45
1634,4940,2023-02-09,08:48
618,4941,2023-02-09,08:48
1635,4942,2023-02-09,08:52
418,4943,2023-02-09,08:52
123,4944,2023-02-09,08:53
1228,4945,2023-02-09,08:54
280,4946,2023-02-09,08:55
1271,4947,2023-02-09,08:57
877,4948,2023-02-09,09:09
465,4949,2023-02-09,09:14
1636,4950,2023-02-09,09:14
501,4951,2023-02-09,09:15
166,4952,2023-02-09,09:15
167,4953,2023-02-09,09:15
206,4954,2023-02-09,09:20
1637,4955,2023-02-09,09:23
1638,4956,2023-02-09,09:24
422,4957,2023-02-09,09:25
1027,4958,2023-02-09,09:27
1639,4959,2023-02-09,09:29
506,4960,2023-02-09,09:29
797,4961,2023-02-09,09:30
1537,4962,2023-02-09,09:30
374,4963,2023-02-09,09:30
654,4964,2023-02-09,09:33
183,4965,2023-02-09,09:33
1640,4966,2023-02-09,09:34
554,4967,2023-02-09,09:35
599,4968,2023-02-09,09:36
1641,4969,2023-02-09,09:37
422,4970,2023-02-09,09:38
1251,4971,2023-02-09,09:43
815,4972,2023-02-09,09:45
1377,4973,2023-02-09,09:45
1170,4974,2023-02-09,09:45
1642,4975,2023-02-09,09:49
1216,4976,2023-02-09,09:49
1099,4977,2023-02-09,09:50
499,4978,2023-02-09,09:51
1116,4979,2023-02-09,09:52
829,4980,2023-02-09,09:52
1246,4981,2023-02-09,09:54
769,4982,2023-02-09,09:57
33,4983,2023-02-09,09:58
367,4984,2023-02-09,10:00
330,4985,2023-02-09,10:00
223,4986,2023-02-09,10:00
969,4987,2023-02-09,10:00
895,4988,2023-02-09,10:01
129,4989,2023-02-09,10:03
133,4990,2023-02-09,10:04
434,4991,2023-02-09,10:05
1643,4992,2023-02-09,10:07
404,4993,2023-02-09,10:07
1163,4994,2023-02-09,10:07
1644,4995,2023-02-09,10:12
1238,4996,2023-02-09,10:13
1095,4997,2023-02-09,10:14
365,4998,2023-02-09,10:15
326,4999,2023-02-09,10:15
169,5000,2023-02-09,10:17
479,5001,2023-02-09,10:17
1601,5002,2023-02-09,10:18
1601,5003,2023-02-09,10:18
18,5004,2023-02-09,10:18
234,5005,2023-02-09,10:18
1449,5006,2023-02-09,10:20
369,5007,2023-02-09,10:20
1344,5008,2023-02-09,10:22
204,5009,2023-02-09,10:26
366,5010,2023-02-09,10:30
1271,5011,2023-02-09,10:33
1645,5012,2023-02-09,10:34
280,5013,2023-02-09,10:34
723,5014,2023-02-09,10:34
724,5015,2023-02-09,10:34
1464,5016,2023-02-09,10:34
1464,5017,2023-02-09,10:34
447,5018,2023-02-09,10:34
447,5019,2023-02-09,10:34
520,5020,2023-02-09,10:34
1646,5021,2023-02-09,10:34
521,5022,2023-02-09,10:34
725,5023,2023-02-09,10:34
449,5024,2023-02-09,10:34
462,5025,2023-02-09,10:34
1647,5026,2023-02-09,10:34
1647,5027,2023-02-09,10:34
1648,5028,2023-02-09,10:34
1368,5029,2023-02-09,10:34
726,5030,2023-02-09,10:34
1373,5031,2023-02-09,10:34
1373,5032,2023-02-09,10:34
1108,5033,2023-02-09,10:34
464,5034,2023-02-09,10:34
464,5035,2023-02-09,10:34
525,5036,2023-02-09,10:34
1369,5037,2023-02-09,10:34
1374,5038,2023-02-09,10:34
1649,5039,2023-02-09,10:34
1018,5040,2023-02-09,10:34
513,5041,2023-02-09,10:34
1650,5042,2023-02-09,10:34
751,5043,2023-02-09,10:34
752,5044,2023-02-09,10:34
1651,5045,2023-02-09,10:34
1651,5046,2023-02-09,10:34
734,5047,2023-02-09,10:34
1370,5048,2023-02-09,10:34
1652,5049,2023-02-09,10:34
1653,5050,2023-02-09,10:34
1654,5051,2023-02-09,10:34
1654,5052,2023-02-09,10:34
242,5053,2023-02-09,10:35
477,5054,2023-02-09,10:35
694,5055,2023-02-09,10:36
1545,5056,2023-02-09,10:45
1531,5057,2023-02-09,10:50
1531,5058,2023-02-09,10:50
1493,5059,2023-02-09,10:54
1493,5060,2023-02-09,10:56
1493,5061,2023-02-09,10:56
1655,5062,2023-02-09,11:00
193,5063,2023-02-09,11:00
1607,5064,2023-02-09,11:00
1656,5065,2023-02-09,11:00
337,5066,2023-02-09,11:00
1657,5067,2023-02-09,11:02
784,5068,2023-02-09,11:02
225,5069,2023-02-09,11:02
1332,5070,2023-02-09,11:03
316,5071,2023-02-09,11:05
1591,5072,2023-02-09,11:06
1331,5073,2023-02-09,11:07
1334,5074,2023-02-09,11:07
769,5075,2023-02-09,11:12
1072,5076,2023-02-09,11:12
1624,5077,2023-02-09,11:14
160,5078,2023-02-09,11:14
1658,5079,2023-02-09,11:15
1659,5080,2023-02-09,11:15
316,5081,2023-02-09,11:15
323,5082,2023-02-09,11:15
1607,5083,2023-02-09,11:15
1556,5084,2023-02-09,11:15
1660,5085,2023-02-09,11:15
1661,5086,2023-02-09,11:15
1317,5087,2023-02-09,11:17
1662,5088,2023-02-09,11:19
200,5089,2023-02-09,11:20
346,5090,2023-02-09,11:20
333,5091,2023-02-09,11:20
503,5092,2023-02-09,11:20
332,5093,2023-02-09,11:20
264,5094,2023-02-09,11:20
1663,5095,2023-02-09,11:20
319,5096,2023-02-09,11:20
270,5097,2023-02-09,11:20
339,5098,2023-02-09,11:20
1661,5099,2023-02-09,11:20
1615,5100,2023-02-09,11:22
1664,5101,2023-02-09,11:22
1421,5102,2023-02-09,11:26
1218,5103,2023-02-09,11:28
1665,5104,2023-02-09,11:28
1381,5105,2023-02-09,11:28
295,5106,2023-02-09,11:28
1259,5107,2023-02-09,11:28
1322,5108,2023-02-09,11:29
1246,5109,2023-02-09,11:30
346,5110,2023-02-09,11:31
253,5111,2023-02-09,11:31
992,5112,2023-02-09,11:31
267,5113,2023-02-09,11:31
1666,5114,2023-02-09,11:31
1667,5115,2023-02-09,11:31
313,5116,2023-02-09,11:31
1668,5117,2023-02-09,11:31
416,5118,2023-02-09,11:34
1669,5119,2023-02-09,11:34
1670,5120,2023-02-09,11:37
1622,5121,2023-02-09,11:38
766,5122,2023-02-09,11:38
1307,5123,2023-02-09,11:38
1671,5124,2023-02-09,11:38
82,5125,2023-02-09,11:38
1264,5126,2023-02-09,11:39
1672,5127,2023-02-09,11:40
58,5128,2023-02-09,11:42
1231,5129,2023-02-09,11:45
337,5130,2023-02-09,11:45
1673,5131,2023-02-09,11:45
1674,5132,2023-02-09,11:47
1339,5133,2023-02-09,11:49
1487,5134,2023-02-09,11:50
1675,5135,2023-02-09,11:50
229,5136,2023-02-09,11:51
181,5137,2023-02-09,11:52
1676,5138,2023-02-09,11:53
769,5139,2023-02-09,11:54
1016,5140,2023-02-09,11:55
178,5141,2023-02-09,11:58
1003,5142,2023-02-09,11:58
1258,5143,2023-02-09,12:02
1336,5144,2023-02-09,12:02
670,5145,2023-02-09,12:03
750,5146,2023-02-09,12:04
1677,5147,2023-02-09,12:04
1678,5148,2023-02-09,12:04
661,5149,2023-02-09,12:04
1475,5150,2023-02-09,12:04
435,5151,2023-02-09,12:04
1679,5152,2023-02-09,12:04
297,5153,2023-02-09,12:04
440,5154,2023-02-09,12:05
433,5155,2023-02-09,12:05
1263,5156,2023-02-09,12:05
427,5157,2023-02-09,12:06
1680,5158,2023-02-09,12:09
1681,5159,2023-02-09,12:11
1641,5160,2023-02-09,12:13
1682,5161,2023-02-09,12:13
1387,5162,2023-02-09,12:15
1563,5163,2023-02-09,12:15
511,5164,2023-02-09,12:15
1683,5165,2023-02-09,12:17
1645,5166,2023-02-09,12:18
1684,5167,2023-02-09,12:18
1684,5168,2023-02-09,12:18
954,5169,2023-02-09,12:18
954,5170,2023-02-09,12:18
750,5171,2023-02-09,12:18
1685,5172,2023-02-09,12:18
385,5173,2023-02-09,12:19
359,5174,2023-02-09,12:20
1448,5175,2023-02-09,12:20
1477,5176,2023-02-09,12:20
1515,5177,2023-02-09,12:20
1686,5178,2023-02-09,12:20
1283,5179,2023-02-09,12:20
1404,5180,2023-02-09,12:20
1423,5181,2023-02-09,12:20
438,5182,2023-02-09,12:20
1592,5183,2023-02-09,12:20
996,5184,2023-02-09,12:20
1453,5185,2023-02-09,12:20
1452,5186,2023-02-09,12:20
1277,5187,2023-02-09,12:20
362,5188,2023-02-09,12:20
410,5189,2023-02-09,12:20
211,5190,2023-02-09,12:20
837,5191,2023-02-09,12:20
390,5192,2023-02-09,12:20
1687,5193,2023-02-09,12:20
1457,5194,2023-02-09,12:20
1280,5195,2023-02-09,12:20
1059,5196,2023-02-09,12:20
651,5197,2023-02-09,12:20
1174,5198,2023-02-09,12:20
287,5199,2023-02-09,12:20
1445,5200,2023-02-09,12:20
84,5201,2023-02-09,12:20
222,5202,2023-02-09,12:20
1400,5203,2023-02-09,12:21
387,5204,2023-02-09,12:22
444,5205,2023-02-09,12:28
1316,5206,2023-02-09,12:28
520,5207,2023-02-09,12:32
520,5208,2023-02-09,12:32
1688,5209,2023-02-09,12:32
1398,5210,2023-02-09,12:34
391,5211,2023-02-09,12:34
202,5212,2023-02-09,12:34
1458,5213,2023-02-09,12:34
1449,5214,2023-02-09,12:34
1475,5215,2023-02-09,12:34
291,5216,2023-02-09,12:34
1446,5217,2023-02-09,12:34
1426,5218,2023-02-09,12:34
623,5219,2023-02-09,12:34
183,5220,2023-02-09,12:35
168,5221,2023-02-09,12:35
1689,5222,2023-02-09,12:42
1690,5223,2023-02-09,12:44
1691,5224,2023-02-09,12:45
663,5225,2023-02-09,12:45
1692,5226,2023-02-09,12:45
1693,5227,2023-02-09,12:46
1693,5228,2023-02-09,12:46
1693,5229,2023-02-09,12:46
1690,5230,2023-02-09,12:46
1690,5231,2023-02-09,12:46
1690,5232,2023-02-09,12:46
663,5233,2023-02-09,12:46
663,5234,2023-02-09,12:46
1184,5235,2023-02-09,12:48
1694,5236,2023-02-09,12:49
741,5237,2023-02-09,12:50
1479,5238,2023-02-09,12:50
1410,5239,2023-02-09,12:50
668,5240,2023-02-09,12:50
1695,5241,2023-02-09,12:52
220,5242,2023-02-09,12:54
1696,5243,2023-02-09,12:57
1697,5244,2023-02-09,12:58
1315,5245,2023-02-09,12:58
718,5246,2023-02-09,13:00
224,5247,2023-02-09,13:00
1437,5248,2023-02-09,13:00
1698,5249,2023-02-09,13:03
56,5250,2023-02-09,13:04
56,5251,2023-02-09,13:04
1493,5252,2023-02-09,13:04
219,5253,2023-02-09,13:05
630,5254,2023-02-09,13:05
1459,5255,2023-02-09,13:06
671,5256,2023-02-09,13:07
1699,5257,2023-02-09,13:09
1700,5258,2023-02-09,13:13
1419,5259,2023-02-09,13:15
1666,5260,2023-02-09,13:15
267,5261,2023-02-09,13:15
1034,5262,2023-02-09,13:15
1035,5263,2023-02-09,13:15
1508,5264,2023-02-09,13:15
337,5265,2023-02-09,13:15
1661,5266,2023-02-09,13:15
1465,5267,2023-02-09,13:16
1465,5268,2023-02-09,13:16
298,5269,2023-02-09,13:16
226,5270,2023-02-09,13:16
618,5271,2023-02-09,13:18
1419,5272,2023-02-09,13:20
1320,5273,2023-02-09,13:21
81,5274,2023-02-09,13:22
1256,5275,2023-02-09,13:28
1701,5276,2023-02-09,13:31
1701,5277,2023-02-09,13:32
1702,5278,2023-02-09,13:32
779,5279,2023-02-09,13:32
919,5280,2023-02-09,13:35
1193,5281,2023-02-09,13:37
786,5282,2023-02-09,13:42
539,5283,2023-02-09,13:42
454,5284,2023-02-09,13:43
774,5285,2023-02-09,13:43
1251,5286,2023-02-09,13:43
1441,5287,2023-02-09,13:46
1287,5288,2023-02-09,13:50
1060,5289,2023-02-09,13:50
419,5290,2023-02-09,13:52
427,5291,2023-02-09,13:56
32,5292,2023-02-09,13:56
441,5293,2023-02-09,13:57
1007,5294,2023-02-09,13:59
1531,5295,2023-02-09,14:04
1144,5296,2023-02-09,14:13
1145,5297,2023-02-09,14:14
1146,5298,2023-02-09,14:14
267,5299,2023-02-09,14:15
554,5300,2023-02-09,14:16
426,5301,2023-02-09,14:18
1703,5302,2023-02-09,14:19
581,5303,2023-02-09,14:19
185,5304,2023-02-09,14:20
554,5305,2023-02-09,14:20
1080,5306,2023-02-09,14:20
1704,5307,2023-02-09,14:21
140,5308,2023-02-09,14:22
1705,5309,2023-02-09,14:22
135,5310,2023-02-09,14:25
1300,5311,2023-02-09,14:26
1077,5312,2023-02-09,14:28
1300,5313,2023-02-09,14:30
1300,5314,2023-02-09,14:30
168,5315,2023-02-09,14:30
1706,5316,2023-02-09,14:31
200,5317,2023-02-09,14:34
1426,5318,2023-02-09,14:34
330,5319,2023-02-09,14:35
374,5320,2023-02-09,14:35
1263,5321,2023-02-09,14:35
1601,5322,2023-02-09,14:40
375,5323,2023-02-09,14:45
1707,5324,2023-02-09,14:47
368,5325,2023-02-09,14:50
1708,5326,2023-02-09,14:54
204,5327,2023-02-09,14:55
1220,5328,2023-02-09,14:56
427,5329,2023-02-09,14:58
1480,5330,2023-02-09,15:00
1709,5331,2023-02-09,15:04
1610,5332,2023-02-09,15:04
105,5333,2023-02-09,15:04
568,5334,2023-02-09,15:04
71,5335,2023-02-09,15:04
454,5336,2023-02-09,15:04
93,5337,2023-02-09,15:08
286,5338,2023-02-09,15:11
829,5339,2023-02-09,15:13
160,5340,2023-02-09,15:21
511,5341,2023-02-09,15:28
486,5342,2023-02-09,15:31
1240,5343,2023-02-09,15:37
1710,5344,2023-02-09,15:38
24,5345,2023-02-09,15:41
222,5346,2023-02-09,15:41
1271,5347,2023-02-09,15:41
869,5348,2023-02-09,15:42
481,5349,2023-02-09,15:43
1235,5350,2023-02-09,15:45
724,5351,2023-02-09,15:46
724,5352,2023-02-09,15:46
530,5353,2023-02-09,15:46
530,5354,2023-02-09,15:46
530,5355,2023-02-09,15:46
1245,5356,2023-02-09,15:48
1364,5357,2023-02-09,15:54
1485,5358,2023-02-09,16:02
1236,5359,2023-02-09,16:04
1037,5360,2023-02-09,16:04
1440,5361,2023-02-09,16:04
1440,5362,2023-02-09,16:04
235,5363,2023-02-09,16:04
148,5364,2023-02-09,16:04
286,5365,2023-02-09,16:09
1326,5366,2023-02-09,16:16
1464,5367,2023-02-09,16:18
1030,5368,2023-02-09,16:18
1711,5369,2023-02-09,16:31
1410,5370,2023-02-09,16:34
253,5371,2023-02-09,16:35
942,5372,2023-02-09,16:37
1712,5373,2023-02-09,16:44
357,5374,2023-02-09,17:01
542,5375,2023-02-09,17:01
873,5376,2023-02-09,17:02
282,5377,2023-02-09,17:03
1548,5378,2023-02-09,17:04
544,5379,2023-02-09,17:05
543,5380,2023-02-09,17:05
422,5381,2023-02-09,17:08
829,5382,2023-02-09,17:18
1713,5383,2023-02-09,17:22
1714,5384,2023-02-09,17:23
1198,5385,2023-02-09,17:24
442,5386,2023-02-09,17:25
841,5387,2023-02-09,17:26
596,5388,2023-02-09,17:29
1012,5389,2023-02-09,17:30
1182,5390,2023-02-09,17:31
160,5391,2023-02-09,17:45
554,5392,2023-02-09,17:45
1715,5393,2023-02-09,17:58
1699,5394,2023-02-09,18:00
23,5395,2023-02-09,18:00
12,5396,2023-02-09,18:01
1716,5397,2023-02-09,18:02
286,5398,2023-02-09,18:02
222,5399,2023-02-09,18:03
166,5400,2023-02-09,18:04
167,5401,2023-02-09,18:04
15,5402,2023-02-09,18:05
1698,5403,2023-02-09,18:06
9,5404,2023-02-09,18:09
628,5405,2023-02-09,18:09
14,5406,2023-02-09,18:15
